visitID,date,timeC,timeR,net,bander,enc,spp,bandNumber,colorComboL,colorComboR,age,sex,cpBp,fat,mass,wing,tail,tarsus,molt?,howSexed,howAged,bSample,notes
NZP_2017-08-09,2017-08-09,1005,1021,1C,REZ,R,WBNU,2741-54695,OO,OX,AHY,F,NA,0.5,19.5,88,47,17.75,NA,NA,NA,NA,Color bands added
NZP_2017-08-09,2017-08-09,1025,1031,1C,REZ,R,TUTI,NA,YX,YB,HY,U,NA,1,19.8,77,63,19.2,NA,NA,NA,NA,"Color bands added, released without writing down band number"
NZP_2017-08-09,2017-08-09,1007,1037,1C,REZ,B,HOSP,NA,W,OG,HY,U,NA,1,23.7,72,46,16.7,NA,NA,NA,tail_NZP-DC-841,
NZP_2017-08-09,2017-08-09,1018,1040,1A,REZ,R,HOFI,2471-68219,OX,RO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Color bands added
NZP_2017-08-09,2017-08-09,1033,1045,1A,REZ,B,HOFI,2471-68222,BX,GO,HY,M,NA,0.5,19.9,76,55,17.6,NA,NA,NA,tail_NZP-DC-842,NA
NZP_2017-08-09,2017-08-09,1104,1113,1C,REZ,B,TUTI,2471-68223,GX,GG,HY,U,NA,2,21.6,78,67,20.3,NA,NA,NA,tail_NZP-DC-843,NA
NZP_2017-08-09,2017-08-09,1058,1118,1C,REZ,R,TUTI,2791-03502,BX,YM,HY,U,NA,0.5,23.8,82,69,20.9,NA,NA,NA,NA,Color bands added
NZP_2017-08-09,2017-08-09,1055,1130,1A,REZ,B,HOFI,2471-68224,GX,KB,HY,U,NA,1,18.8,76.5,52,16,NA,NA,NA,tail_NZP-DC-844,NA
NZP_2017-08-09,2017-08-09,1105,1135,1A,REZ,R,CARW,2571-90159,RG,X,AHY,U,NA,1,19.8,62,53,20.4,NA,NA,NA,NA,Captured 2014
NZP_2017-08-09,2017-08-09,1103,1144,1C,REZ,B,HOFI,2471-68225,YX,YK,HY,U,NA,1,21.2,79,56.5,17.4,NA,NA,NA,tail_NZP-DC-845,NA
NZP_2017-08-09,2017-08-09,1140,1151,1A,REZ,B,HOFI,2471-68226,PX,PY,AHY,F,BP,1,21.9,75,NA,17.6,NA,NA,NA,tail_NZP-DC-846,"missing R1, L1"
NZP_2017-08-11,2017-08-11,959,1010,2B,REZ,R,HOFI,2471-68214,WX,KY,HY,U,NA,1,21.1,77,55,16.9,NA,NA,NA,NA,"Color bands added, recaptured @1145"
NZP_2017-08-11,2017-08-11,1015,1029,1C,REZ,R,TUTI,2471-68223,GX,GG,HY,U,NA,2,21.6,78,71,18.25,NA,NA,NA,NA,NA
NZP_2017-08-11,2017-08-11,1019,1040,1A,REZ,B,NOCA,2701-74712,OB,BX,AHY,F,BP,0.5,36.7,91,101,22.1,NA,NA,NA,NA,NA
NZP_2017-08-11,2017-08-11,1044,1054,1C,REZ,B,HOSP,NA,W,KY,HY,M,NA,1,28.3,75,NA,17.8,NA,NA,NA,NA,NA
NZP_2017-08-11,2017-08-11,1101,1115,1A,REZ,B,AMGO,2840-12268,X,Y,AHY,F,BP,0.5,12.8,67,38,NA,NA,NA,NA,tail_NZP-DC-847,NA
NZP_2017-08-11,2017-08-11,1105,1121,2B,REZ,R,NOCA,2701-74703,GG,BX,HY,M,NA,0.5,38.8,87,97.5,23.35,NA,NA,NA,NA,NA
NZP_2017-08-11,2017-08-11,1129,1141,2B,REZ,R,WBNU,2711-77196,WM,PX,AHY,F,NA,1,18,86,45,18.2,NA,NA,NA,NA,Color bands added
NZP_2017-08-11,2017-08-11,1135,1146,1C,REZ,B,HOFI,2471-68227,BX,BK,HY,M,NA,1,19.9,78,NA,16.8,NA,NA,NA,tail_NZP-DC-848,NA
NZP_2017-08-11,2017-08-11,1155,1214,2B,REZ,R,WBNU,2741-54677,WY,KX,AHY,F,NA,0.5,18.6,86,46.5,17.65,NA,NA,NA,NA,scaly skin on chest
NZP_2017-08-11,2017-08-11,1219,1225,2B,REZ,R,TUTI,2791-03501,YX,YB,HY,U,NA,1,20.4,76,NA,19.2,NA,NA,NA,NA,missing R1
NZP_2017-08-11,2017-08-11,1149,1231,1C,REZ,B,HOSP,NA,B,BK,HY,M,NA,1,25.7,76,NA,16.4,NA,NA,NA,NA,missing R1
NZP_2017-08-11,2017-08-11,1147,1240,1C,REZ,B,HOSP,NA,MB,R,HY,F,NA,0.5,25.2,73,NA,19.6,NA,NA,NA,NA,"missing R1, swollen back right toe, double band combo -- Fixed by replacing the color combo of the previous on 2017-09-15.  The other recaught individual (now MB,K) had no sign of of a toe injury."
NZP_2017-08-16,2017-08-16,932,947,2C,REZ,B,NOCA,2701-74713,RG,KX,AHY,F,NA,0.5,38.9,84,23,94,NA,NA,NA,NA,NA
NZP_2017-08-16,2017-08-16,936,958,2C,REZ,B,DOWO,2471-68228,X,-,SY,M,NA,0.5,26,94,NA,46.5,NA,NA,NA,NA,NA
NZP_2017-08-16,2017-08-16,1035,1046,2C,BSE,R,CACH,2750-41578,WY,KX,SY,U,NA,0.5,9.4,59,16.15,50.5,NA,NA,NA,NA,Listed as HY with possibility of SY but must be SY because it was caught as AHY in May. 
NZP_2017-08-16,2017-08-16,1035,1100,2B,REZ,B,NOCA,2701-74714,KG,GX,HY,M,NA,0.5,39,88,23.1,91,NA,NA,NA,NA,NA
NZP_2017-08-16,2017-08-16,1050,1120,2B,REZ,B,CACH,2840-12269,GK,KX,HY,U,NA,1,10.4,62,NA,15.9,NA,NA,NA,NA,tail growing in
NZP_2017-08-16,2017-08-16,1104,1138,2B,REZ,B,CACH,2840-12270,WB,YX,HY,U,NA,1,9.5,57,NA,15.3,NA,NA,NA,NA,tail growing in
NZP_2017-08-16,2017-08-16,1052,1141,2C,REZ,B,HOSP,NA,G,GP,HY,M,NA,0.5,26.2,75.5,NA,18.9,NA,NA,NA,NA,tail growing in
NZP_2017-08-16,2017-08-16,1104,1153,2B,REZ,B,DOWO,2471-68229,X,-,AHY,F,NA,0.5,24.2,91,16.65,51,NA,NA,NA,NA,NA
NZP_2017-08-16,2017-08-16,1106,1154,2B,BSE,B,WBNU,2471-68230,MX,BB,AHY,F,NA,0.5,19.1,89,47,18.9,NA,NA,NA,NA,NA
NZP_2017-08-16,2017-08-16,1108,1202,2B,REZ,B,HOFI,2471-68231,WX,MP,HY,U,NA,1,20.6,80,57,17.7,NA,NA,NA,NA,NA
NZP_2017-08-16,2017-08-16,1120,1201,1A,BSE,R,WBNU,2711-77167,RM,GX,AHY,F,NA,0.5,19.5,74.5,49,18.55,NA,NA,NA,NA,color bands added
NZP_2017-08-16,2017-08-16,1126,1214,2C,REZ,B,NOCA,2701-74715,BR,WX,HY,M,NA,0.5,41.3,87,90,23.45,NA,NA,NA,NA,NA - data proofed up to this entry
NZP_2017-08-18,2017-08-18,938,949,1C,REZ,B,CACH,2840-12271,KB,OX,HY,U,NA,0.5,8.2,59,52,NA,NA,NA,NA,NA,NA
NZP_2017-08-18,2017-08-18,932,959,1B,REZ,B,CARW,2471-68205,RR,OX,HY,U,NA,1,20.2,61,51,21.6,NA,NA,NA,NA,Used an out of sequence band
NZP_2017-08-18,2017-08-18,933,10:12,1C,REZ,B,GCFL,2471-68232,X,-,HY,U,NA,0.5,30.4,98.5,85,19.5,NA,NA,NA,tail_NZP-DC-849,NA
NZP_2017-08-18,2017-08-18,1046,1103,1C,REZ,B,NOCA,2701-74716,KW,WX,HY,M,NA,0.5,40.5,88.5,94,24.3,NA,NA,NA,tail_NZP-DC-850,NA
NZP_2017-08-18,2017-08-18,1051,1108,1A,REZ,R,WBNU,2741-54668,P,X,AHY,U,NA,0.5,21.4,93,51,18.7,NA,NA,NA,NA,NA
NZP_2017-08-18,2017-08-18,1051,1113,1A,REZ,R,WBNU,2741-54689,YB,BX,AHY,U,NA,1,21.4,94,50,18.45,NA,NA,NA,NA,NA
NZP_2017-08-18,2017-08-18,1053,1132,1B,REZ,R,WBNU,2711-77197,YK,GX,AHY,U,NA,0.5,18,85.5,46,18,NA,NA,NA,NA,Color bands added
NZP_2017-08-18,2017-08-18,1050,1131,1C,BSE,B,EUST,NA,-,Y,HY,U,NA,0.5,72.5,121.5,NA,29.9,NA,NA,NA,NA,NA
NZP_2017-08-18,2017-08-18,1121,1139,1B,REZ,B,BLJA,1713-67171,X,-,HY,U,NA,0.5,75.8,123,113,31.3,NA,NA,NA,NA,NA
NZP_2017-08-18,2017-08-18,1117,1139,1A,BSE,B,BLJA,1713-67172,X,-,HY,U,NA,1,77.6,127,121.5,31.85,NA,NA,NA,NA,NA
NZP_2017-08-18,2017-08-18,1048,1145,1C,REZ,B,HOSP,NA,R,PB,HY,M,NA,1,24.7,72,NA,18.95,NA,NA,NA,NA,missing tail feathers
NZP_2017-08-18,2017-08-18,1115,1149,2B,REZ,B,HOSP,NA,M,BB,HY,M,NA,1,27.4,78,54,19.9,NA,NA,NA,NA,NA
NZP_2017-08-18,2017-08-18,1122,1153,2A,REZ,B,HOSP,NA,GW,R,HY,U,NA,1,28.1,74.5,51,18.6,NA,NA,NA,NA,NA
NZP_2017-08-18,2017-08-18,1150,1200,2B,REZ,R,WBNU,2471-68211,YX,RY,AHY,F,NA,0.5,21.3,89,46,18.3,NA,NA,NA,NA,Color bands added
NZP_2017-08-18,2017-08-18,1213,1230,1A,REZ,B,AMGO,2840-12272,X,M,AHY,M,CP,0.5,12.1,71,42,12.8,NA,NA,NA,NA,NA
NZP_2017-08-18,2017-08-18,1220,1234,2A,REZ,R,NOCA,2701-74703,GG,BX,HY,M,NA,0.5,39.1,88,97,23.15,NA,NA,NA,NA,NA
NZP_2017-08-21,2017-08-21,1015,1045,1B,NA,R,TUTI,2711-54868,WB,MX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tail_NZP-DC-740,NA
NZP_2017-08-21,2017-08-21,1019,1106,2A,REZ,B,GRCA,2701-92897,X,-,HY,U,NA,NA,38.6,NA,NA,27.95,NA,NA,NA,NA,NA
NZP_2017-08-21,2017-08-21,1055,1130,2B,REZ,R,DOWO,2471-68217,X,-,HY,M,NA,0.5,27.4,NA,52,17.3,NA,NA,NA,NA,red feather in pin on head
NZP_2017-08-21,2017-08-21,1055,1142,1B,REZ,B,WBNU,2741-54468,GX,GP,AHY,M,NA,0.5,19.7,91,48,17.6,NA,NA,NA,NA,NA
NZP_2017-08-21,2017-08-21,1055,1149,2B,REZ,R,DOWO,2741-54682,-,X,AHY,M,NA,0.5,24.7,89,54,16.9,NA,NA,NA,NA,"Changed age relative to paper record, this bird is actually an after hatch year"
NZP_2017-08-22,2017-08-22,810,828,2C,REZ,R,SOSP,2661-07878,KB,YX,AHY,F,BP,0.5,20.7,61.5,67,21.4,NA,NA,NA,NA,NA
NZP_2017-08-22,2017-08-22,830,839,3A,REZ,B,GRCA,2701-39093,XO,YR,HY,U,NA,0.5,36.6,88.5,90,26.6,NA,NA,NA,NA,NA
NZP_2017-08-22,2017-08-22,826,844,3A,REZ,B,GRCA,2701-39094,BR,XO,HY,U,NA,0.5,35.5,89,106,25.75,NA,NA,NA,NA,NA
NZP_2017-08-22,2017-08-22,826,847,3A,REZ,B,GRCA,2701-39095,XK,PR,HY,U,NA,0.5,36.8,88,86,26.7,NA,NA,NA,NA,NA
NZP_2017-08-23,2017-08-23,943,950,1A,REZ,R,WBNU,2741-54668,P,X,AHY,NA,NA,0.5,21.1,94,50.5,18.6,NA,NA,NA,NA,NA
NZP_2017-08-23,2017-08-23,943,959,1A,REZ,B,REVI,2840-12273,X,-,HY,U,NA,0.5,18.2,81,NA,17.35,NA,NA,NA,NA,R1 Growing in
NZP_2017-08-23,2017-08-23,1009,1014,1C,BSE,R,TUTI,2661-07868,WX,KY,HY,U,NA,0.5,21.4,79.5,72,19.95,NA,NA,NA,NA,Color bands added
NZP_2017-08-23,2017-08-23,1011,1015,2A,BSE,R,CARW,2471-68205,RR,OX,NA,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA
NZP_2017-08-23,2017-08-23,1003,1021,1C,REZ,B,TUTI,2471-68233,YK,GX,HY,U,NA,1,21.6,80,NA,19.9,NA,NA,NA,NA,Growing in tail feathers
NZP_2017-08-23,2017-08-23,1005,1032,1C,REZ,B,NOCA,2701-74717,YW,WX,HY,U,NA,0.5,43.2,88,98,24.15,NA,NA,NA,NA,May be adult F
NZP_2017-08-23,2017-08-23,943,1039,1C,KKH,B,HOSP,NA,BB,K,AHY,F,BP,0.5,22.4,75,55,19.5,NA,NA,NA,NA,Sharp keel
NZP_2017-08-23,2017-08-23,1005,1051,2C,REZ,R,WBNU,2711-77183,WO,WX,AHY,U,NA,0.5,19.4,91,NA,NA,NA,NA,NA,NA,"Color bands added, R1 growing in"
NZP_2017-08-23,2017-08-23,1024,1056,2A,REZ,R,NOCA,2421-04201,B,YX,AHY,F,NA,0.5,41.7,87,NA,23.3,NA,NA,NA,NA,Tail growing in 
NZP_2017-08-23,2017-08-23,1043,1104,2A,REZ,R,CACH,2750-41551,GG,BX,AHY,U,NA,1,10,65,56,15.9,NA,NA,NA,NA,Color bands added
NZP_2017-08-23,2017-08-23,1103,1113,1A,KKH,B,NOCA,2701-74718,GG,WX,HY,U,NA,0,NA,84,89,24,NA,NA,NA,NA,Broken leg (L) high break
NZP_2017-08-23,2017-08-23,1109,1116,2B,BSE,R,HOFI,2471-68219,OX,RO,NA,NA,NA,NA,19.3,NA,NA,NA,NA,NA,NA,NA,Injured toe
NZP_2017-08-23,2017-08-23,1126,1131,2B,BSE,R,NOCA,2701-90306,OB,OX,HY,M,NA,0.5,42.4,87,NA,24.1,NA,NA,NA,NA,NA
NZP_2017-08-23,2017-08-23,1128,1134,1B,BSE,B,HOSP,NA,WG,B,HY,M,NA,1,25.4,72,46.5,18.25,NA,NA,NA,NA,NA
NZP_2017-08-23,2017-08-23,1203,1221,2B,REZ,R,NOCA,2701-39091,WW,GX,HY,M,NA,0,39.9,89,98,24.35,NA,NA,NA,NA,Edit record
NZP_2017-08-23,2017-08-23,1204,1233,2B,REZ,B,CACH,2840-12274,GW,RX,HY,U,NA,1,9.3,59,48,15.25,NA,NA,NA,NA,NA
NZP_2017-08-23,2017-08-23,1212,1212,1A,NA,R,BLJA,1603-45005,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Had color bands, released"
NZP_2017-08-30,2017-08-30,939,949,2B,REZ,R,CACH,2750-41551,GG,BX,AHY,U,NA,0.5,10.1,65,56,15.6,NA,NA,NA,NA,"Tarsus rechecked by BSE, confident with this measurement"
